,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,created_at,category,quantity_available,quantity_on_hand,quantity_reserved,reorder_point,optimal_stock_level,average_daily_usage,stock_status,anio,mes,dia_semana,fin_de_semana
11275,11275.0,11275.0,11275.0,555.0,,PROD-010,2025-11-04,1,117,151,34,19,52,0.71,1,,,1,0
11276,11276.0,11276.0,11276.0,556.0,,PROD-010,2025-11-05,1,149,151,2,45,58,0.71,1,,,2,0
11277,11277.0,11277.0,11277.0,557.0,,PROD-010,2025-11-06,1,119,151,32,46,85,0.71,1,,,3,0
11278,11278.0,11278.0,11278.0,558.0,,PROD-010,2025-11-07,1,129,151,22,26,42,0.71,1,,,4,0
11279,11279.0,11279.0,11279.0,559.0,,PROD-010,2025-11-08,1,126,151,25,27,61,0.0,1,,,5,1
11280,11280.0,11280.0,11280.0,560.0,,PROD-010,2025-11-09,1,108,151,43,37,69,0.0,1,,,6,1
11281,11281.0,11281.0,11281.0,561.0,,PROD-010,2025-11-10,1,102,151,49,15,53,0.0,1,,,0,0
11282,11282.0,11282.0,11282.0,562.0,,PROD-010,2025-11-11,1,140,151,11,25,64,0.0,1,,,1,0
11283,11283.0,11283.0,11283.0,563.0,,PROD-010,2025-11-12,1,122,151,29,30,54,0.0,1,,,2,0
11284,11284.0,11284.0,11284.0,564.0,,PROD-010,2025-11-13,1,144,151,7,35,62,0.0,1,,,3,0
11285,11285.0,11285.0,11285.0,565.0,,PROD-010,2025-11-14,1,107,151,44,24,59,0.0,1,,,4,0
11286,11286.0,11286.0,11286.0,566.0,,PROD-010,2025-11-15,1,118,151,33,39,78,0.0,1,,,5,1
11287,11287.0,11287.0,11287.0,567.0,,PROD-010,2025-11-16,1,122,151,29,34,53,0.0,1,,,6,1
11288,11288.0,11288.0,11288.0,568.0,,PROD-010,2025-11-17,1,131,151,20,39,49,0.0,1,,,0,0
11289,11289.0,11289.0,11289.0,569.0,,PROD-010,2025-11-18,1,107,151,44,41,74,0.0,1,,,1,0
11290,11290.0,11290.0,11290.0,570.0,,PROD-010,2025-11-19,1,151,151,0,34,58,0.0,1,,,2,0
11291,11291.0,11291.0,11291.0,571.0,,PROD-010,2025-11-20,1,151,151,0,46,74,0.0,1,,,3,0
11292,11292.0,11292.0,11292.0,572.0,,PROD-010,2025-11-21,1,106,149,43,39,70,0.29,1,,,4,0
11293,11293.0,11293.0,11293.0,573.0,,PROD-010,2025-11-22,1,136,149,13,32,53,0.29,1,,,5,1
11294,11294.0,11294.0,11294.0,574.0,,PROD-010,2025-11-23,1,125,149,24,23,37,0.29,1,,,6,1
11295,11295.0,11295.0,11295.0,575.0,,PROD-010,2025-11-24,1,111,148,37,32,56,0.43,1,,,0,0
11296,11296.0,11296.0,11296.0,576.0,,PROD-010,2025-11-25,1,142,148,6,28,33,0.43,1,,,1,0
11297,11297.0,11297.0,11297.0,577.0,,PROD-010,2025-11-26,1,128,148,20,15,20,0.43,1,,,2,0
11298,11298.0,11298.0,11298.0,578.0,,PROD-010,2025-11-27,1,125,148,23,29,67,0.43,1,,,3,0
11299,11299.0,11299.0,11299.0,579.0,,PROD-010,2025-11-28,1,109,148,39,21,34,0.14,1,,,4,0
11300,11300.0,11300.0,11300.0,580.0,,PROD-010,2025-11-29,1,120,136,16,34,61,1.86,1,,,5,1
11301,11301.0,11301.0,11301.0,581.0,,PROD-010,2025-11-30,1,125,136,11,21,44,1.86,1,,,6,1
11302,11302.0,11302.0,11302.0,582.0,,PROD-010,2025-12-01,1,101,136,35,16,51,1.71,1,,,0,0
11303,11303.0,11303.0,11303.0,583.0,,PROD-010,2025-12-02,1,120,136,16,28,67,1.71,1,,,1,0
11304,11304.0,11304.0,11304.0,584.0,,PROD-010,2025-12-03,1,121,136,15,21,26,1.71,1,,,2,0
11305,11305.0,11305.0,11305.0,585.0,,PROD-010,2025-12-04,1,119,136,17,28,64,1.71,1,,,3,0
11306,11306.0,11306.0,11306.0,586.0,,PROD-010,2025-12-05,1,104,134,30,32,67,2.0,1,,,4,0
11307,11307.0,11307.0,11307.0,587.0,,PROD-010,2025-12-06,1,95,134,39,28,52,0.29,1,,,5,1
11308,11308.0,11308.0,11308.0,588.0,,PROD-010,2025-12-07,1,113,134,21,25,30,0.29,1,,,6,1
11309,11309.0,11309.0,11309.0,589.0,,PROD-010,2025-12-08,1,111,134,23,33,65,0.29,1,,,0,0
11310,11310.0,11310.0,11310.0,590.0,,PROD-010,2025-12-09,1,123,134,11,32,55,0.29,1,,,1,0
11311,11311.0,11311.0,11311.0,591.0,,PROD-010,2025-12-10,1,99,130,31,20,39,0.86,1,,,2,0
11312,11312.0,11312.0,11312.0,592.0,,PROD-010,2025-12-11,1,103,130,27,24,29,0.86,1,,,3,0
11313,11313.0,11313.0,11313.0,593.0,,PROD-010,2025-12-12,1,117,130,13,29,69,0.57,1,,,4,0
11314,11314.0,11314.0,11314.0,594.0,,PROD-010,2025-12-13,1,104,130,26,31,59,0.57,1,,,5,1
11315,11315.0,11315.0,11315.0,595.0,,PROD-010,2025-12-14,1,107,130,23,29,46,0.57,1,,,6,1
11316,11316.0,11316.0,11316.0,596.0,,PROD-010,2025-12-15,1,103,126,23,47,78,1.14,1,,,0,0
11317,11317.0,11317.0,11317.0,597.0,,PROD-010,2025-12-16,1,101,126,25,27,67,1.14,1,,,1,0
11318,11318.0,11318.0,11318.0,598.0,,PROD-010,2025-12-17,1,109,126,17,28,60,0.57,1,,,2,0
11319,11319.0,11319.0,11319.0,599.0,,PROD-010,2025-12-18,1,98,126,28,17,47,0.57,1,,,3,0
11320,11320.0,11320.0,11320.0,600.0,,PROD-011,2025-10-20,2,14,18,4,27,56,0.0,4,,,0,0
11321,11321.0,11321.0,11321.0,601.0,,PROD-011,2025-10-21,2,14,18,4,24,61,0.0,4,,,1,0
11322,11322.0,11322.0,11322.0,602.0,,PROD-011,2025-10-22,2,14,18,4,42,53,0.0,3,,,2,0
11323,11323.0,11323.0,11323.0,603.0,,PROD-011,2025-10-23,2,14,18,4,44,69,0.0,3,,,3,0
11324,11324.0,11324.0,11324.0,604.0,,PROD-011,2025-10-24,2,14,18,4,28,64,0.0,4,,,4,0
11325,11325.0,11325.0,11325.0,605.0,,PROD-011,2025-10-25,2,17,18,1,34,73,0.0,3,,,5,1
11326,11326.0,11326.0,11326.0,606.0,,PROD-011,2025-10-26,2,15,15,0,45,55,0.5,3,,,6,1
11327,11327.0,11327.0,11327.0,607.0,,PROD-011,2025-10-27,2,15,15,0,29,45,0.43,3,,,0,0
11328,11328.0,11328.0,11328.0,608.0,,PROD-011,2025-10-28,2,12,15,3,37,54,0.43,3,,,1,0
11329,11329.0,11329.0,11329.0,609.0,,PROD-011,2025-10-29,2,13,15,2,31,68,0.43,3,,,2,0
11330,11330.0,11330.0,11330.0,610.0,,PROD-011,2025-10-30,2,14,15,1,23,57,0.43,4,,,3,0
11331,11331.0,11331.0,11331.0,611.0,,PROD-011,2025-10-31,2,14,15,1,31,71,0.43,4,,,4,0
11332,11332.0,11332.0,11332.0,612.0,,PROD-011,2025-11-01,2,13,15,2,27,33,0.43,3,,,5,1
11333,11333.0,11333.0,11333.0,613.0,,PROD-011,2025-11-02,2,13,15,2,33,40,0.0,4,,,6,1
11334,11334.0,11334.0,11334.0,614.0,,PROD-011,2025-11-03,2,11,15,4,36,56,0.0,3,,,0,0
11335,11335.0,11335.0,11335.0,615.0,,PROD-011,2025-11-04,2,14,15,1,29,67,0.0,3,,,1,0
11336,11336.0,11336.0,11336.0,616.0,,PROD-011,2025-11-05,2,14,15,1,20,44,0.0,4,,,2,0
11337,11337.0,11337.0,11337.0,617.0,,PROD-011,2025-11-06,2,13,15,2,25,51,0.0,4,,,3,0
11338,11338.0,11338.0,11338.0,618.0,,PROD-011,2025-11-07,2,13,15,2,24,60,0.0,4,,,4,0
11339,11339.0,11339.0,11339.0,619.0,,PROD-011,2025-11-08,2,15,15,0,14,44,0.0,1,,,5,1
11340,11340.0,11340.0,11340.0,620.0,,PROD-011,2025-11-09,2,11,15,4,28,43,0.0,3,,,6,1
11341,11341.0,11341.0,11341.0,621.0,,PROD-011,2025-11-10,2,12,15,3,29,35,0.0,3,,,0,0
11342,11342.0,11342.0,11342.0,622.0,,PROD-011,2025-11-11,2,11,15,4,40,67,0.0,3,,,1,0
11343,11343.0,11343.0,11343.0,623.0,,PROD-011,2025-11-12,2,14,15,1,15,42,0.0,1,,,2,0
11344,11344.0,11344.0,11344.0,624.0,,PROD-011,2025-11-13,2,10,15,5,36,63,0.0,3,,,3,0
11345,11345.0,11345.0,11345.0,625.0,,PROD-011,2025-11-14,2,15,15,0,22,46,0.0,3,,,4,0
11346,11346.0,11346.0,11346.0,626.0,,PROD-011,2025-11-15,2,10,15,5,28,48,0.0,4,,,5,1
11347,11347.0,11347.0,11347.0,627.0,,PROD-011,2025-11-16,2,13,15,2,15,52,0.0,1,,,6,1
11348,11348.0,11348.0,11348.0,628.0,,PROD-011,2025-11-17,2,10,13,3,31,53,0.29,3,,,0,0
11349,11349.0,11349.0,11349.0,629.0,,PROD-011,2025-11-18,2,12,13,1,40,48,0.29,3,,,1,0
11350,11350.0,11350.0,11350.0,630.0,,PROD-011,2025-11-19,2,10,13,3,38,59,0.29,3,,,2,0
11351,11351.0,11351.0,11351.0,631.0,,PROD-011,2025-11-20,2,9,13,4,34,63,0.29,3,,,3,0
11352,11352.0,11352.0,11352.0,632.0,,PROD-011,2025-11-21,2,13,13,0,42,48,0.29,3,,,4,0
11353,11353.0,11353.0,11353.0,633.0,,PROD-011,2025-11-22,2,9,13,4,20,60,0.29,4,,,5,1
11354,11354.0,11354.0,11354.0,634.0,,PROD-011,2025-11-23,2,11,13,2,40,62,0.29,3,,,6,1
11355,11355.0,11355.0,11355.0,635.0,,PROD-011,2025-11-24,2,13,13,0,20,39,0.0,4,,,0,0
11356,11356.0,11356.0,11356.0,636.0,,PROD-011,2025-11-25,2,9,13,4,33,47,0.0,3,,,1,0
11357,11357.0,11357.0,11357.0,637.0,,PROD-011,2025-11-26,2,10,13,3,42,68,0.0,3,,,2,0
11358,11358.0,11358.0,11358.0,638.0,,PROD-011,2025-11-27,2,13,13,0,20,50,0.0,4,,,3,0
11359,11359.0,11359.0,11359.0,639.0,,PROD-011,2025-11-28,2,13,13,0,25,38,0.0,3,,,4,0
11360,11360.0,11360.0,11360.0,640.0,,PROD-011,2025-11-29,2,11,13,2,34,44,0.0,3,,,5,1
11361,11361.0,11361.0,11361.0,641.0,,PROD-011,2025-11-30,2,11,13,2,31,60,0.0,3,,,6,1
11362,11362.0,11362.0,11362.0,642.0,,PROD-011,2025-12-01,2,10,13,3,36,74,0.0,3,,,0,0
11363,11363.0,11363.0,11363.0,643.0,,PROD-011,2025-12-02,2,10,13,3,21,40,0.0,4,,,1,0
11364,11364.0,11364.0,11364.0,644.0,,PROD-011,2025-12-03,2,13,13,0,28,59,0.0,3,,,2,0
11365,11365.0,11365.0,11365.0,645.0,,PROD-011,2025-12-04,2,12,13,1,38,58,0.0,3,,,3,0
11366,11366.0,11366.0,11366.0,646.0,,PROD-011,2025-12-05,2,9,13,4,39,53,0.0,3,,,4,0
11367,11367.0,11367.0,11367.0,647.0,,PROD-011,2025-12-06,2,13,13,0,34,66,0.0,3,,,5,1
11368,11368.0,11368.0,11368.0,648.0,,PROD-011,2025-12-07,2,10,13,3,18,42,0.0,4,,,6,1
11369,11369.0,11369.0,11369.0,649.0,,PROD-011,2025-12-08,2,13,13,0,31,57,0.0,4,,,0,0
11370,11370.0,11370.0,11370.0,650.0,,PROD-011,2025-12-09,2,11,13,2,12,45,0.0,1,,,1,0
11371,11371.0,11371.0,11371.0,651.0,,PROD-011,2025-12-10,2,9,13,4,20,59,0.0,4,,,2,0
11372,11372.0,11372.0,11372.0,652.0,,PROD-011,2025-12-11,2,13,13,0,46,59,0.0,3,,,3,0
11373,11373.0,11373.0,11373.0,653.0,,PROD-011,2025-12-12,2,11,13,2,31,49,0.0,3,,,4,0
11374,11374.0,11374.0,11374.0,654.0,,PROD-011,2025-12-13,2,9,13,4,31,44,0.0,3,,,5,1
11375,11375.0,11375.0,11375.0,655.0,,PROD-011,2025-12-14,2,9,13,4,34,73,0.0,3,,,6,1
11376,11376.0,11376.0,11376.0,656.0,,PROD-011,2025-12-15,2,12,13,1,28,45,0.0,3,,,0,0
11377,11377.0,11377.0,11377.0,657.0,,PROD-011,2025-12-16,2,11,13,2,21,34,0.0,4,,,1,0
11378,11378.0,11378.0,11378.0,658.0,,PROD-011,2025-12-17,2,9,13,4,25,49,0.0,4,,,2,0
11379,11379.0,11379.0,11379.0,659.0,,PROD-011,2025-12-18,2,12,13,1,38,76,0.0,3,,,3,0
11380,11380.0,11380.0,11380.0,660.0,,PROD-012,2025-10-20,2,11,12,1,24,54,0.0,4,,,0,0
11381,11381.0,11381.0,11381.0,661.0,,PROD-012,2025-10-21,2,9,12,3,42,53,0.0,3,,,1,0
11382,11382.0,11382.0,11382.0,662.0,,PROD-012,2025-10-22,2,11,12,1,17,42,0.0,4,,,2,0
11383,11383.0,11383.0,11383.0,663.0,,PROD-012,2025-10-23,2,9,12,3,35,75,0.0,3,,,3,0
11384,11384.0,11384.0,11384.0,664.0,,PROD-012,2025-10-24,2,8,12,4,38,47,0.0,3,,,4,0
11385,11385.0,11385.0,11385.0,665.0,,PROD-012,2025-10-25,2,7,9,2,19,43,0.6,4,,,5,1
11386,11386.0,11386.0,11386.0,666.0,,PROD-012,2025-10-26,2,6,9,3,18,57,0.5,3,,,6,1
11387,11387.0,11387.0,11387.0,667.0,,PROD-012,2025-10-27,2,6,9,3,42,76,0.43,3,,,0,0
11388,11388.0,11388.0,11388.0,668.0,,PROD-012,2025-10-28,2,9,9,0,21,51,0.43,4,,,1,0
11389,11389.0,11389.0,11389.0,669.0,,PROD-012,2025-10-29,2,7,9,2,38,69,0.43,3,,,2,0
11390,11390.0,11390.0,11390.0,670.0,,PROD-012,2025-10-30,2,7,9,2,23,43,0.43,3,,,3,0
11391,11391.0,11391.0,11391.0,671.0,,PROD-012,2025-10-31,2,5,7,2,36,56,0.71,3,,,4,0
11392,11392.0,11392.0,11392.0,672.0,,PROD-012,2025-11-01,2,5,7,2,26,66,0.29,3,,,5,1
11393,11393.0,11393.0,11393.0,673.0,,PROD-012,2025-11-02,2,7,7,0,28,43,0.29,3,,,6,1
11394,11394.0,11394.0,11394.0,674.0,,PROD-012,2025-11-03,2,5,5,0,11,46,0.57,4,,,0,0
11395,11395.0,11395.0,11395.0,675.0,,PROD-012,2025-11-04,2,4,5,1,22,51,0.57,3,,,1,0
11396,11396.0,11396.0,11396.0,676.0,,PROD-012,2025-11-05,2,4,5,1,23,32,0.57,3,,,2,0
11397,11397.0,11397.0,11397.0,677.0,,PROD-012,2025-11-06,2,5,5,0,32,58,0.57,3,,,3,0
11398,11398.0,11398.0,11398.0,678.0,,PROD-012,2025-11-07,2,5,5,0,31,49,0.29,3,,,4,0
11399,11399.0,11399.0,11399.0,679.0,,PROD-012,2025-11-08,2,4,5,1,25,57,0.29,3,,,5,1
11400,11400.0,11400.0,11400.0,680.0,,PROD-012,2025-11-09,2,5,5,0,32,64,0.29,3,,,6,1
11401,11401.0,11401.0,11401.0,681.0,,PROD-012,2025-11-10,2,4,5,1,29,55,0.0,3,,,0,0
11402,11402.0,11402.0,11402.0,682.0,,PROD-012,2025-11-11,2,4,5,1,25,64,0.0,3,,,1,0
11403,11403.0,11403.0,11403.0,683.0,,PROD-012,2025-11-12,2,5,5,0,24,44,0.0,3,,,2,0
11404,11404.0,11404.0,11404.0,684.0,,PROD-012,2025-11-13,2,3,4,1,35,51,0.14,3,,,3,0
11405,11405.0,11405.0,11405.0,685.0,,PROD-012,2025-11-14,2,4,4,0,44,53,0.14,3,,,4,0
11406,11406.0,11406.0,11406.0,686.0,,PROD-012,2025-11-15,2,9,13,4,37,73,1.43,3,,,5,1
11407,11407.0,11407.0,11407.0,687.0,,PROD-012,2025-11-16,2,13,13,0,35,47,1.43,3,,,6,1
11408,11408.0,11408.0,11408.0,688.0,,PROD-012,2025-11-17,2,11,13,2,33,67,1.43,3,,,0,0
11409,11409.0,11409.0,11409.0,689.0,,PROD-012,2025-11-18,2,11,13,2,14,39,1.43,4,,,1,0
11410,11410.0,11410.0,11410.0,690.0,,PROD-012,2025-11-19,2,13,13,0,30,70,1.43,3,,,2,0
11411,11411.0,11411.0,11411.0,691.0,,PROD-012,2025-11-20,2,11,13,2,48,59,1.29,3,,,3,0
11412,11412.0,11412.0,11412.0,692.0,,PROD-012,2025-11-21,2,9,12,3,22,55,1.43,3,,,4,0
11413,11413.0,11413.0,11413.0,693.0,,PROD-012,2025-11-22,2,12,12,0,44,60,0.14,3,,,5,1
11414,11414.0,11414.0,11414.0,694.0,,PROD-012,2025-11-23,2,9,12,3,25,49,0.14,4,,,6,1
11415,11415.0,11415.0,11415.0,695.0,,PROD-012,2025-11-24,2,11,12,1,34,64,0.14,3,,,0,0
11416,11416.0,11416.0,11416.0,696.0,,PROD-012,2025-11-25,2,10,12,2,31,40,0.14,4,,,1,0
11417,11417.0,11417.0,11417.0,697.0,,PROD-012,2025-11-26,2,9,12,3,23,34,0.14,4,,,2,0
11418,11418.0,11418.0,11418.0,698.0,,PROD-012,2025-11-27,2,10,12,2,26,55,0.14,3,,,3,0
11419,11419.0,11419.0,11419.0,699.0,,PROD-012,2025-11-28,2,11,12,1,22,47,0.0,3,,,4,0
11420,11420.0,11420.0,11420.0,700.0,,PROD-012,2025-11-29,2,8,12,4,35,71,0.0,3,,,5,1
11421,11421.0,11421.0,11421.0,701.0,,PROD-012,2025-11-30,2,10,12,2,31,39,0.0,3,,,6,1
11422,11422.0,11422.0,11422.0,702.0,,PROD-012,2025-12-01,2,11,12,1,46,56,0.0,3,,,0,0
11423,11423.0,11423.0,11423.0,703.0,,PROD-012,2025-12-02,2,12,12,0,29,47,0.0,3,,,1,0
11424,11424.0,11424.0,11424.0,704.0,,PROD-012,2025-12-03,2,10,12,2,41,54,0.0,3,,,2,0
11425,11425.0,11425.0,11425.0,705.0,,PROD-012,2025-12-04,2,12,12,0,23,28,0.0,4,,,3,0
11426,11426.0,11426.0,11426.0,706.0,,PROD-012,2025-12-05,2,11,12,1,32,46,0.0,3,,,4,0
11427,11427.0,11427.0,11427.0,707.0,,PROD-012,2025-12-06,2,12,12,0,29,43,0.0,4,,,5,1
11428,11428.0,11428.0,11428.0,708.0,,PROD-012,2025-12-07,2,9,12,3,15,48,0.0,4,,,6,1
11429,11429.0,11429.0,11429.0,709.0,,PROD-012,2025-12-08,2,8,12,4,20,59,0.0,3,,,0,0
11430,11430.0,11430.0,11430.0,710.0,,PROD-012,2025-12-09,2,12,12,0,28,51,0.0,4,,,1,0
11431,11431.0,11431.0,11431.0,711.0,,PROD-012,2025-12-10,2,9,12,3,13,42,0.0,4,,,2,0
11432,11432.0,11432.0,11432.0,712.0,,PROD-012,2025-12-11,2,8,12,4,40,73,0.0,3,,,3,0
11433,11433.0,11433.0,11433.0,713.0,,PROD-012,2025-12-12,2,11,12,1,42,59,0.0,3,,,4,0
11434,11434.0,11434.0,11434.0,714.0,,PROD-012,2025-12-13,2,11,12,1,40,58,0.0,3,,,5,1
11435,11435.0,11435.0,11435.0,715.0,,PROD-012,2025-12-14,2,10,12,2,18,43,0.0,4,,,6,1
11436,11436.0,11436.0,11436.0,716.0,,PROD-012,2025-12-15,2,9,12,3,25,49,0.0,4,,,0,0
11437,11437.0,11437.0,11437.0,717.0,,PROD-012,2025-12-16,2,8,12,4,38,62,0.0,3,,,1,0
11438,11438.0,11438.0,11438.0,718.0,,PROD-012,2025-12-17,2,10,12,2,25,57,0.0,3,,,2,0
11439,11439.0,11439.0,11439.0,719.0,,PROD-012,2025-12-18,2,10,12,2,30,57,0.0,3,,,3,0
11440,11440.0,11440.0,11440.0,720.0,,PROD-013,2025-10-20,0,239,281,42,48,70,0.0,1,,,0,0
11441,11441.0,11441.0,11441.0,721.0,,PROD-013,2025-10-21,0,231,281,50,34,42,0.0,1,,,1,0
11442,11442.0,11442.0,11442.0,722.0,,PROD-013,2025-10-22,0,208,281,73,22,39,0.0,1,,,2,0
11443,11443.0,11443.0,11443.0,723.0,,PROD-013,2025-10-23,0,281,281,0,21,33,0.0,1,,,3,0
11444,11444.0,11444.0,11444.0,724.0,,PROD-013,2025-10-24,0,215,280,65,23,37,0.25,1,,,4,0
11445,11445.0,11445.0,11445.0,725.0,,PROD-013,2025-10-25,0,190,280,90,15,50,0.2,1,,,5,1
11446,11446.0,11446.0,11446.0,726.0,,PROD-013,2025-10-26,0,211,273,62,30,66,1.33,1,,,6,1
11447,11447.0,11447.0,11447.0,727.0,,PROD-013,2025-10-27,0,210,271,61,41,57,1.43,1,,,0,0
11448,11448.0,11448.0,11448.0,728.0,,PROD-013,2025-10-28,0,215,270,55,34,49,1.57,1,,,1,0
11449,11449.0,11449.0,11449.0,729.0,,PROD-013,2025-10-29,0,219,270,51,16,23,1.57,1,,,2,0
11450,11450.0,11450.0,11450.0,730.0,,PROD-013,2025-10-30,0,262,270,8,32,40,1.57,1,,,3,0
11451,11451.0,11451.0,11451.0,731.0,,PROD-013,2025-10-31,0,195,264,69,15,43,2.29,1,,,4,0
11452,11452.0,11452.0,11452.0,732.0,,PROD-013,2025-11-01,0,236,264,28,19,42,2.29,1,,,5,1
11453,11453.0,11453.0,11453.0,733.0,,PROD-013,2025-11-02,0,264,264,0,43,61,1.29,1,,,6,1
11454,11454.0,11454.0,11454.0,734.0,,PROD-013,2025-11-03,0,214,263,49,34,66,1.14,1,,,0,0
11455,11455.0,11455.0,11455.0,735.0,,PROD-013,2025-11-04,0,199,260,61,44,65,1.43,1,,,1,0
11456,11456.0,11456.0,11456.0,736.0,,PROD-013,2025-11-05,0,244,259,15,31,57,1.57,1,,,2,0
11457,11457.0,11457.0,11457.0,737.0,,PROD-013,2025-11-06,0,187,259,72,35,69,1.57,1,,,3,0
11458,11458.0,11458.0,11458.0,738.0,,PROD-013,2025-11-07,0,189,257,68,36,43,1.0,1,,,4,0
11459,11459.0,11459.0,11459.0,739.0,,PROD-013,2025-11-08,0,207,252,45,41,52,1.71,1,,,5,1
11460,11460.0,11460.0,11460.0,740.0,,PROD-013,2025-11-09,0,207,249,42,21,29,2.14,1,,,6,1
11461,11461.0,11461.0,11461.0,741.0,,PROD-013,2025-11-10,0,211,249,38,34,73,2.0,1,,,0,0
11462,11462.0,11462.0,11462.0,742.0,,PROD-013,2025-11-11,0,193,244,51,32,48,2.29,1,,,1,0
11463,11463.0,11463.0,11463.0,743.0,,PROD-013,2025-11-12,0,237,244,7,20,35,2.14,1,,,2,0
11464,11464.0,11464.0,11464.0,744.0,,PROD-013,2025-11-13,0,164,244,80,24,30,2.14,1,,,3,0
11465,11465.0,11465.0,11465.0,745.0,,PROD-013,2025-11-14,0,231,242,11,16,52,2.14,1,,,4,0
11466,11466.0,11466.0,11466.0,746.0,,PROD-013,2025-11-15,0,193,239,46,33,70,1.86,1,,,5,1
11467,11467.0,11467.0,11467.0,747.0,,PROD-013,2025-11-16,0,159,227,68,29,41,3.14,1,,,6,1
11468,11468.0,11468.0,11468.0,748.0,,PROD-013,2025-11-17,0,182,225,43,27,36,3.43,1,,,0,0
11469,11469.0,11469.0,11469.0,749.0,,PROD-013,2025-11-18,0,207,217,10,30,50,3.86,1,,,1,0
11470,11470.0,11470.0,11470.0,750.0,,PROD-013,2025-11-19,0,155,213,58,10,43,4.43,1,,,2,0
11471,11471.0,11471.0,11471.0,751.0,,PROD-013,2025-11-20,0,175,212,37,30,55,4.57,1,,,3,0
11472,11472.0,11472.0,11472.0,752.0,,PROD-013,2025-11-21,0,187,212,25,31,62,4.29,1,,,4,0
11473,11473.0,11473.0,11473.0,753.0,,PROD-013,2025-11-22,0,187,209,22,20,37,4.29,1,,,5,1
11474,11474.0,11474.0,11474.0,754.0,,PROD-013,2025-11-23,0,204,209,5,30,55,2.57,1,,,6,1
11475,11475.0,11475.0,11475.0,755.0,,PROD-013,2025-11-24,0,160,209,49,47,66,2.29,1,,,0,0
11476,11476.0,11476.0,11476.0,756.0,,PROD-013,2025-11-25,0,175,199,24,34,46,2.57,1,,,1,0
11477,11477.0,11477.0,11477.0,757.0,,PROD-013,2025-11-26,0,161,199,38,20,45,2.0,1,,,2,0
11478,11478.0,11478.0,11478.0,758.0,,PROD-013,2025-11-27,0,150,199,49,14,33,1.86,1,,,3,0
11479,11479.0,11479.0,11479.0,759.0,,PROD-013,2025-11-28,0,186,199,13,23,34,1.86,1,,,4,0
11480,11480.0,11480.0,11480.0,760.0,,PROD-013,2025-11-29,0,152,197,45,44,64,1.71,1,,,5,1
11481,11481.0,11481.0,11481.0,761.0,,PROD-013,2025-11-30,0,135,197,62,24,55,1.71,1,,,6,1
11482,11482.0,11482.0,11482.0,762.0,,PROD-013,2025-12-01,0,183,193,10,26,43,2.29,1,,,0,0
11483,11483.0,11483.0,11483.0,763.0,,PROD-013,2025-12-02,0,137,193,56,40,69,0.86,1,,,1,0
11484,11484.0,11484.0,11484.0,764.0,,PROD-013,2025-12-03,0,169,193,24,14,33,0.86,1,,,2,0
11485,11485.0,11485.0,11485.0,765.0,,PROD-013,2025-12-04,0,179,187,8,29,38,1.71,1,,,3,0
11486,11486.0,11486.0,11486.0,766.0,,PROD-013,2025-12-05,0,175,177,2,44,79,3.14,1,,,4,0
11487,11487.0,11487.0,11487.0,767.0,,PROD-013,2025-12-06,0,163,175,12,17,53,3.14,1,,,5,1
11488,11488.0,11488.0,11488.0,768.0,,PROD-013,2025-12-07,0,174,175,1,37,45,3.14,1,,,6,1
11489,11489.0,11489.0,11489.0,769.0,,PROD-013,2025-12-08,0,129,175,46,23,55,2.57,1,,,0,0
11490,11490.0,11490.0,11490.0,770.0,,PROD-013,2025-12-09,0,136,173,37,26,40,2.86,1,,,1,0
11491,11491.0,11491.0,11491.0,771.0,,PROD-013,2025-12-10,0,158,173,15,13,31,2.86,1,,,2,0
11492,11492.0,11492.0,11492.0,772.0,,PROD-013,2025-12-11,0,136,167,31,32,66,2.86,1,,,3,0
11493,11493.0,11493.0,11493.0,773.0,,PROD-013,2025-12-12,0,133,157,24,35,51,2.86,1,,,4,0
11494,11494.0,11494.0,11494.0,774.0,,PROD-013,2025-12-13,0,151,155,4,38,67,2.86,1,,,5,1
11495,11495.0,11495.0,11495.0,775.0,,PROD-013,2025-12-14,0,101,135,34,32,60,5.71,1,,,6,1
11496,11496.0,11496.0,11496.0,776.0,,PROD-013,2025-12-15,0,92,133,41,28,41,6.0,1,,,0,0
11497,11497.0,11497.0,11497.0,777.0,,PROD-013,2025-12-16,0,114,133,19,19,53,5.71,1,,,1,0
11498,11498.0,11498.0,11498.0,778.0,,PROD-013,2025-12-17,0,94,125,31,49,66,6.86,1,,,2,0
11499,11499.0,11499.0,11499.0,779.0,,PROD-013,2025-12-18,0,87,121,34,22,49,6.57,1,,,3,0
11500,11500.0,11500.0,11500.0,780.0,,PROD-014,2025-10-20,1,51,74,23,30,65,0.0,1,,,0,0
11501,11501.0,11501.0,11501.0,781.0,,PROD-014,2025-10-21,1,59,73,14,42,54,1.0,1,,,1,0
11502,11502.0,11502.0,11502.0,782.0,,PROD-014,2025-10-22,1,46,69,23,40,61,2.5,1,,,2,0
11503,11503.0,11503.0,11503.0,783.0,,PROD-014,2025-10-23,1,56,69,13,26,33,1.67,1,,,3,0
11504,11504.0,11504.0,11504.0,784.0,,PROD-014,2025-10-24,1,55,69,14,18,27,1.25,1,,,4,0
11505,11505.0,11505.0,11505.0,785.0,,PROD-014,2025-10-25,1,60,69,9,24,48,1.0,1,,,5,1
